,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,humidity,temperature,time_stamp,sensor_index,Source,dif_pm2.5_alt,dif_pm2.5_atm,Dato Sinaica,PRS,RH,TOUT,US EPA
613,8.6,8.7,8.4,12.037,12.319,11.755,50.067,90.567,2023-07-01 10:00:00,93745.0,simaUanl3,0.2999999999999989,0.5640000000000001,16.0,701.8,64.0,27.77,7.741612600000001
614,11.2,11.3,11.1,15.729,16.009,15.449,34.0,95.867,2023-07-01 21:00:00,93745.0,simaUanl3,0.200000000000001,0.5600000000000005,15.0,699.1,39.0,32.1,11.061196
615,7.8,7.8,7.8,11.068,11.177,10.959,52.767,87.7,2023-07-02 00:00:00,93745.0,simaUanl3,0.0,0.2179999999999999,12.0,700.2,61.0,28.42,7.0011166
616,8.0,8.1,8.0,11.302,11.459,11.145,55.3,86.2,2023-07-02 01:00:00,93745.0,simaUanl3,0.0999999999999996,0.314,12.0,700.2,63.0,27.64,6.905388
617,8.1,8.1,8.0,11.179,11.413,10.945,63.633,82.466,2023-07-02 03:00:00,93745.0,simaUanl3,0.0999999999999996,0.4679999999999999,13.0,699.6,70.0,25.84,6.1226314
618,8.6,8.6,8.6,11.871,11.991,11.751,65.4,81.633,2023-07-02 04:00:00,93745.0,simaUanl3,0.0,0.2400000000000002,13.0,699.8,73.0,25.21,6.332924
619,8.9,8.8,8.9,12.4385,12.508,12.369,65.833,81.033,2023-07-02 05:00:00,93745.0,simaUanl3,0.0999999999999996,0.1389999999999993,11.0,699.7,74.0,24.77,6.5929694
620,8.5,8.6,8.3,11.771999999999998,11.937,11.607,65.7,80.9,2023-07-02 07:00:00,93745.0,simaUanl3,0.2999999999999989,0.33,13.0,700.7,77.0,24.01,6.2551879999999995
621,8.9,8.9,8.8,12.426,12.571,12.281,63.033,81.933,2023-07-02 08:00:00,93745.0,simaUanl3,0.0999999999999996,0.2899999999999991,18.0,701.3,78.0,23.97,6.827779400000001
622,14.4,14.3,14.5,20.3855,20.379,20.392,59.966,83.166,2023-07-02 09:00:00,93745.0,simaUanl3,0.1999999999999993,0.0129999999999981,18.0,701.5,76.0,24.46,11.262932800000002
623,17.0,17.1,16.9,24.234,24.402,24.066,51.266,89.133,2023-07-02 10:00:00,93745.0,simaUanl3,0.2000000000000028,0.3360000000000021,21.0,701.3,68.0,26.45,14.0294868
624,9.8,9.9,9.7,13.8685,14.216,13.521,56.433,84.833,2023-07-02 23:00:00,93745.0,simaUanl3,0.200000000000001,0.6949999999999985,14.0,700.6,63.0,27.35,8.1525694
625,8.7,8.7,8.7,12.114999999999998,12.261,11.969,64.666,81.867,2023-07-03 00:00:00,93745.0,simaUanl3,0.0,0.2919999999999998,14.0,700.7,70.0,25.98,6.5240508
626,9.5,9.4,9.6,13.5435,13.549,13.538,79.5,77.467,2023-07-03 01:00:00,93745.0,simaUanl3,0.1999999999999993,0.0109999999999992,10.0,701.3,82.0,23.76,5.993894
627,8.5,8.4,8.6,11.531,11.65,11.412,78.367,77.8,2023-07-03 02:00:00,93745.0,simaUanl3,0.1999999999999993,0.2379999999999995,6.0,701.1,87.0,22.81,5.0370086
628,7.7,7.6,7.9,10.4035,10.263,10.544,78.667,77.9,2023-07-03 03:00:00,93745.0,simaUanl3,0.3000000000000007,0.2810000000000006,5.0,700.7,86.0,22.96,4.4203386
629,14.6,14.7,14.4,21.255000000000003,21.631,20.879,45.433,90.066,2023-07-03 20:00:00,93745.0,simaUanl3,0.2999999999999989,0.7519999999999989,10.0,699.8,52.0,27.5,12.971295400000002
630,6.5,6.6,6.5,8.505,8.726,8.284,65.867,79.867,2023-07-03 23:00:00,93745.0,simaUanl3,0.0999999999999996,0.4420000000000001,10.0,702.0,75.0,24.03,4.5288846000000005
631,11.3,11.2,11.4,15.947500000000002,16.082,15.813,67.0,80.633,2023-07-04 01:00:00,93745.0,simaUanl3,0.200000000000001,0.2690000000000001,7.0,701.1,72.0,24.15,8.33109
632,10.2,10.3,10.1,14.285,14.531,14.039,66.8,81.066,2023-07-04 02:00:00,93745.0,simaUanl3,0.200000000000001,0.4920000000000009,7.0,700.9,76.0,23.83,7.4771800000000015
633,10.7,10.6,10.8,15.1465,15.173,15.12,67.566,80.65,2023-07-04 03:00:00,93745.0,simaUanl3,0.200000000000001,0.0530000000000008,8.0,700.7,77.0,23.71,7.8625768
634,11.0,11.1,11.0,15.59,15.856,15.324,68.308,80.195,2023-07-04 04:00:00,93745.0,simaUanl3,0.0999999999999996,0.532,12.0,700.6,79.0,23.78,8.0310104
635,13.6,13.8,13.5,19.7165,19.995,19.438,69.7,79.966,2023-07-04 05:00:00,93745.0,simaUanl3,0.3000000000000007,0.5570000000000022,14.0,700.8,80.0,23.61,10.073305999999999
636,18.4,18.4,18.4,26.727,26.898,26.556,68.534,79.966,2023-07-04 07:00:00,93745.0,simaUanl3,0.0,0.3419999999999987,13.0,701.2,78.0,23.19,13.847317199999999
637,21.4,21.3,21.5,30.5855,30.944,30.227,63.5,82.733,2023-07-04 08:00:00,93745.0,simaUanl3,0.1999999999999993,0.7169999999999987,15.0,701.5,73.0,25.05,16.537694314275
638,13.7,13.8,13.6,19.7915,20.108,19.475,30.133,96.833,2023-07-04 20:00:00,93745.0,simaUanl3,0.200000000000001,0.6329999999999991,15.0,700.1,35.0,31.93,13.5232814
639,7.4,7.5,7.3,10.145499999999998,10.466,9.825,37.2,93.767,2023-07-04 21:00:00,93745.0,simaUanl3,0.2000000000000001,0.641,17.0,700.5,36.0,31.18,7.859601999999999
640,4.7,4.8,4.6,5.840999999999999,6.039,5.643,45.5,89.333,2023-07-04 22:00:00,93745.0,simaUanl3,0.2000000000000001,0.3959999999999999,13.0,701.2,50.0,29.44,4.888584
641,5.0,5.1,4.9,6.3555,6.612,6.099,51.867,86.833,2023-07-04 23:00:00,93745.0,simaUanl3,0.1999999999999993,0.5129999999999999,9.0,701.7,58.0,27.82,4.6093466
642,4.3,4.4,4.1,5.093500000000001,5.306,4.881,59.033,84.567,2023-07-05 00:00:00,93745.0,simaUanl3,0.3000000000000007,0.4249999999999998,9.0,701.8,63.0,26.86,3.3303494000000002
643,3.8,3.8,3.8,4.4990000000000006,4.602,4.396,63.5,83.1,2023-07-05 01:00:00,93745.0,simaUanl3,0.0,0.2060000000000004,10.0,701.5,69.0,25.98,2.6337760000000006
644,4.1,4.2,4.1,5.093,5.197,4.989,65.8,82.034,2023-07-05 02:00:00,93745.0,simaUanl3,0.1000000000000005,0.2080000000000001,11.0,701.4,73.0,25.31,2.7467720000000004
645,3.9,3.9,4.0,4.7325,4.71,4.755,66.066,81.867,2023-07-05 03:00:00,93745.0,simaUanl3,0.1,0.0449999999999999,11.0,701.3,75.0,24.93,2.5349407999999998
646,4.0,4.0,3.9,4.7625,4.846,4.679,65.2,81.9,2023-07-05 04:00:00,93745.0,simaUanl3,0.1,0.1669999999999998,10.0,701.3,76.0,24.66,2.6253100000000003
647,3.1,3.1,3.0,3.313,3.39,3.236,65.666,81.133,2023-07-05 05:00:00,93745.0,simaUanl3,0.1,0.1539999999999999,10.0,701.2,77.0,24.5,1.8256028000000009
648,3.9,4.0,3.8,4.721,4.893,4.549,66.8,80.466,2023-07-05 06:00:00,93745.0,simaUanl3,0.2000000000000001,0.3439999999999994,12.0,701.4,78.0,24.24,2.465644000000001
649,5.8,6.0,5.7,7.8125,8.046,7.579,67.5,80.7,2023-07-05 07:00:00,93745.0,simaUanl3,0.2999999999999998,0.4669999999999996,14.0,701.8,78.0,24.08,4.02525
650,6.9,7.1,6.7,8.913499999999999,8.979,8.848,32.867,101.5,2023-07-05 15:00:00,93745.0,simaUanl3,0.3999999999999994,0.1309999999999984,17.0,700.5,41.0,32.8,7.5875386
651,4.1,4.2,4.0,5.057,5.332,4.782,41.367,94.033,2023-07-05 20:00:00,93745.0,simaUanl3,0.2000000000000001,0.5499999999999998,10.0,700.0,41.0,31.27,4.8340326000000005
652,3.4,3.5,3.3,3.8025,4.139,3.466,46.933,90.767,2023-07-05 21:00:00,93745.0,simaUanl3,0.2000000000000001,0.673,8.0,700.5,54.0,29.64,3.6968854
653,3.2,3.1,3.2,3.3375000000000004,3.43,3.245,51.666,88.2,2023-07-05 22:00:00,93745.0,simaUanl3,0.1,0.185,7.0,700.8,56.0,28.68,3.0452408
654,3.4,3.5,3.4,3.6075,3.813,3.402,57.367,85.8,2023-07-05 23:00:00,93745.0,simaUanl3,0.1,0.411,7.0,701.2,60.0,27.77,2.6952946
655,6.9,6.9,6.8,9.176,9.449,8.903,64.5,82.533,2023-07-06 03:00:00,93745.0,simaUanl3,0.1000000000000005,0.5459999999999994,8.0,700.9,73.0,25.52,4.998324
656,17.2,17.4,17.0,25.7715,26.048,25.495,64.933,82.334,2023-07-06 04:00:00,93745.0,simaUanl3,0.3999999999999986,0.5529999999999973,9.0,700.6,77.0,24.69,13.6570414
657,11.0,10.9,11.1,15.584,15.77,15.398,67.0,81.7,2023-07-06 07:00:00,93745.0,simaUanl3,0.1999999999999993,0.3719999999999999,14.0,701.2,79.0,24.38,8.140616000000001
658,10.6,10.7,10.5,14.7455,15.047,14.444,64.367,83.4,2023-07-06 08:00:00,93745.0,simaUanl3,0.1999999999999993,0.6029999999999998,17.0,701.6,73.0,25.83,7.928206599999999
659,15.5,15.5,15.5,22.24,22.56,21.92,61.933,84.566,2023-07-06 09:00:00,93745.0,simaUanl3,0.0,0.639999999999997,24.0,701.9,69.0,26.88,12.065135399999999
660,11.4,11.5,11.3,15.4485,15.614,15.283,35.666,100.033,2023-07-06 13:00:00,93745.0,simaUanl3,0.1999999999999993,0.3310000000000013,25.0,701.2,56.0,29.81,10.7706048
661,5.4,5.5,5.4,6.7715,7.057,6.486,66.2,81.233,2023-07-06 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.5710000000000006,7.0,700.5,69.0,25.64,3.591826
662,3.2,3.3,3.1,3.4445,3.785,3.104,64.966,79.666,2023-07-06 21:00:00,93745.0,simaUanl3,0.1999999999999997,0.681,5.0,700.8,69.0,24.35,1.954848800000001
663,5.7,5.7,5.7,7.493,7.757,7.229,64.367,80.566,2023-07-06 22:00:00,93745.0,simaUanl3,0.0,0.5279999999999996,5.0,701.1,67.0,24.54,4.1278966
664,8.2,8.1,8.3,11.413,11.532,11.294,63.867,81.466,2023-07-06 23:00:00,93745.0,simaUanl3,0.200000000000001,0.2379999999999995,6.0,701.5,69.0,24.23,6.2250766
665,10.7,10.8,10.6,15.5145,15.731,15.298,63.767,81.167,2023-07-07 00:00:00,93745.0,simaUanl3,0.200000000000001,0.4329999999999998,7.0,701.4,71.0,24.32,8.382882599999999
666,15.3,15.4,15.2,22.8545,23.159,22.55,69.566,80.0,2023-07-07 02:00:00,93745.0,simaUanl3,0.200000000000001,0.6089999999999982,11.0,700.9,79.0,23.59,11.7291688
667,11.1,11.1,11.1,15.998,16.077,15.919,69.1,80.033,2023-07-07 03:00:00,93745.0,simaUanl3,0.0,0.1580000000000012,12.0,700.6,81.0,23.22,8.176532
668,9.3,9.3,9.3,13.179,13.381,12.977,69.9,79.933,2023-07-07 04:00:00,93745.0,simaUanl3,0.0,0.4039999999999999,12.0,700.6,80.0,23.21,6.630416
669,9.4,9.4,9.4,13.093,13.332,12.854,71.733,79.5,2023-07-07 06:00:00,93745.0,simaUanl3,0.0,0.4780000000000015,10.0,700.3,80.0,23.14,6.4273474
670,12.1,12.0,12.1,17.173000000000002,17.398,16.948,71.066,79.966,2023-07-07 07:00:00,93745.0,simaUanl3,0.0999999999999996,0.4499999999999993,12.0,700.5,80.0,23.22,8.6227628
671,6.7,6.7,6.7,8.771,9.011,8.531,41.167,93.5,2023-07-07 14:00:00,93745.0,simaUanl3,0.0,0.4799999999999986,12.0,699.7,53.0,29.97,6.797408600000001
672,7.0,7.1,6.9,9.1945,9.514,8.875,37.2,98.233,2023-07-07 15:00:00,93745.0,simaUanl3,0.1999999999999993,0.6389999999999993,9.0,699.3,49.0,30.65,7.3612779999999995
673,5.6,5.7,5.5,7.166,7.447,6.885,35.167,96.067,2023-07-07 17:00:00,93745.0,simaUanl3,0.2000000000000001,0.5620000000000003,10.0,698.6,46.0,30.8,6.4735886
674,7.0,7.2,6.9,9.522,9.864,9.18,38.3,93.733,2023-07-07 19:00:00,93745.0,simaUanl3,0.2999999999999998,0.684000000000001,11.0,698.5,45.0,30.56,7.438068
675,8.4,8.5,8.2,11.777,12.104,11.45,50.1,87.333,2023-07-07 21:00:00,93745.0,simaUanl3,0.3000000000000007,0.6539999999999999,12.0,698.7,53.0,28.34,7.6025279999999995
676,11.0,11.1,10.8,15.574,15.799,15.349,65.566,81.333,2023-07-08 03:00:00,93745.0,simaUanl3,0.2999999999999989,0.4499999999999993,18.0,700.1,69.0,24.73,8.258986799999999
677,15.6,15.7,15.6,22.544,22.543,22.545,67.667,80.967,2023-07-08 04:00:00,93745.0,simaUanl3,0.0999999999999996,0.0020000000000024,19.0,700.1,72.0,24.29,11.730160600000001
678,13.1,13.2,13.1,18.9565,19.0,18.913,68.767,80.367,2023-07-08 05:00:00,93745.0,simaUanl3,0.0999999999999996,0.0869999999999997,18.0,699.8,73.0,23.95,9.755490600000002
679,12.1,12.0,12.2,17.2325,17.093,17.372,69.4,80.1,2023-07-08 06:00:00,93745.0,simaUanl3,0.1999999999999993,0.2789999999999999,17.0,699.8,75.0,23.74,8.797550000000001
680,12.4,12.4,12.3,17.676000000000002,17.655,17.697,69.4,80.1,2023-07-08 07:00:00,93745.0,simaUanl3,0.0999999999999996,0.041999999999998,17.0,700.0,77.0,23.66,9.029944
681,19.7,19.9,19.5,28.6755,28.933,28.418,48.834,90.5,2023-07-08 11:00:00,93745.0,simaUanl3,0.3999999999999986,0.5150000000000006,30.0,701.0,68.0,26.4,16.5664712
682,14.8,14.9,14.6,21.1205,21.469,20.772,43.367,93.8,2023-07-08 12:00:00,93745.0,simaUanl3,0.3000000000000007,0.6970000000000027,30.0,700.7,60.0,28.11,13.0789066
683,12.8,13.0,12.7,17.5445,17.56,17.529,34.334,99.8,2023-07-08 14:00:00,93745.0,simaUanl3,0.3000000000000007,0.0309999999999988,21.0,699.7,49.0,30.79,11.983727199999999
684,14.0,14.1,14.0,19.885,20.074,19.696,35.707,98.79,2023-07-08 17:00:00,93745.0,simaUanl3,0.0999999999999996,0.3780000000000001,15.0,698.9,51.0,30.03,13.0917966
685,11.2,11.2,11.1,15.9645,16.072,15.857,47.233,88.8,2023-07-08 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.2149999999999998,13.0,698.7,61.0,27.8,10.043913400000001
686,13.8,13.8,13.8,20.244,20.473,20.015,47.0,89.767,2023-07-08 20:00:00,93745.0,simaUanl3,0.0,0.4579999999999984,16.0,699.0,58.0,28.24,12.306456
687,13.7,13.8,13.6,20.023000000000003,20.289,19.757,51.034,88.7,2023-07-08 21:00:00,93745.0,simaUanl3,0.200000000000001,0.532,20.0,699.2,57.0,28.29,11.842921200000003
688,18.4,18.6,18.3,27.657,27.98,27.334,53.8,87.933,2023-07-08 22:00:00,93745.0,simaUanl3,0.3000000000000007,0.6460000000000008,23.0,699.7,62.0,27.61,15.604708000000002
689,19.9,20.0,19.8,29.728,30.025,29.431,54.567,87.5,2023-07-08 23:00:00,93745.0,simaUanl3,0.1999999999999993,0.5939999999999976,21.0,699.9,65.0,27.16,16.623796600000002
690,13.0,13.0,13.0,19.014,19.084,18.944,57.867,85.967,2023-07-09 00:00:00,93745.0,simaUanl3,0.0,0.1400000000000005,19.0,700.0,65.0,27.09,10.7252006
691,7.9,8.0,7.9,10.9705,11.196,10.745,60.567,84.3,2023-07-09 01:00:00,93745.0,simaUanl3,0.0999999999999996,0.4510000000000005,15.0,699.9,68.0,26.57,6.2776666
692,6.0,6.0,5.9,7.8435,8.043,7.644,61.733,83.3,2023-07-09 02:00:00,93745.0,simaUanl3,0.0999999999999996,0.3989999999999991,15.0,699.7,71.0,25.9,4.5386094
693,4.6,4.7,4.4,5.7915,6.037,5.546,63.666,82.067,2023-07-09 03:00:00,93745.0,simaUanl3,0.2999999999999998,0.4909999999999996,14.0,699.4,74.0,25.32,3.2967368000000006
694,5.6,5.7,5.5,7.5905,7.745,7.436,66.4,81.133,2023-07-09 04:00:00,93745.0,simaUanl3,0.2000000000000001,0.3090000000000001,12.0,699.4,77.0,24.54,4.003741999999999
695,5.3,5.4,5.2,6.9735,7.186,6.761,68.2,80.267,2023-07-09 05:00:00,93745.0,simaUanl3,0.2000000000000001,0.4249999999999998,12.0,699.5,79.0,23.92,3.5252739999999996
696,6.4,6.4,6.4,8.665,8.681,8.649,69.334,80.034,2023-07-09 06:00:00,93745.0,simaUanl3,0.0,0.032,12.0,699.8,81.0,23.59,4.313869199999999
697,9.1,9.0,9.1,12.7005,12.729,12.672,67.367,81.1,2023-07-09 07:00:00,93745.0,simaUanl3,0.0999999999999996,0.0569999999999986,14.0,699.9,82.0,23.64,6.5980266
698,10.8,10.7,10.9,15.2815,15.158,15.405,65.367,82.1,2023-07-09 08:00:00,93745.0,simaUanl3,0.200000000000001,0.2469999999999999,18.0,700.2,74.0,25.86,8.122870599999999
699,18.5,18.4,18.6,25.992,26.29,25.694,60.733,84.666,2023-07-09 09:00:00,93745.0,simaUanl3,0.2000000000000028,0.5960000000000001,24.0,700.5,69.0,27.04,14.134623400000002
700,13.8,13.9,13.7,19.781,20.046,19.516,37.767,97.733,2023-07-09 20:00:00,93745.0,simaUanl3,0.200000000000001,0.5300000000000011,17.0,698.1,46.0,32.77,12.8597286
701,12.6,12.7,12.4,17.901000000000003,18.263,17.539,42.834,95.034,2023-07-09 21:00:00,93745.0,simaUanl3,0.2999999999999989,0.7240000000000002,18.0,698.5,47.0,32.08,11.437833200000002
702,10.5,10.6,10.5,15.1045,15.256,14.953,51.0,90.9,2023-07-09 22:00:00,93745.0,simaUanl3,0.0999999999999996,0.3030000000000008,17.0,699.1,53.0,30.91,9.268557999999999
703,9.3,9.4,9.1,12.8525,13.227,12.478,56.067,86.8,2023-07-10 00:00:00,93745.0,simaUanl3,0.3000000000000007,0.7490000000000006,20.0,699.9,66.0,27.97,7.6517346
704,8.9,9.0,8.8,12.322,12.636,12.008,57.734,85.367,2023-07-10 01:00:00,93745.0,simaUanl3,0.1999999999999993,0.6280000000000001,19.0,700.0,68.0,26.98,7.2300572
705,8.5,8.5,8.5,11.7805,11.869,11.692,59.367,83.966,2023-07-10 02:00:00,93745.0,simaUanl3,0.0,0.1769999999999996,19.0,699.8,70.0,26.22,6.8055466000000004
706,9.3,9.4,9.2,13.143,13.406,12.88,63.834,81.267,2023-07-10 06:00:00,93745.0,simaUanl3,0.200000000000001,0.5259999999999998,20.0,700.1,77.0,24.44,7.1344412
707,9.7,9.7,9.7,13.764,13.944,13.584,63.433,81.5,2023-07-10 07:00:00,93745.0,simaUanl3,0.0,0.3600000000000012,20.0,700.6,76.0,24.64,7.4944114
708,10.1,10.2,10.0,14.481,14.856,14.106,43.233,94.633,2023-07-10 10:00:00,93745.0,simaUanl3,0.1999999999999993,0.75,26.0,701.1,61.0,28.91,9.611359400000001
709,7.8,7.9,7.7,9.9575,10.002,9.913,27.466,105.8,2023-07-10 18:00:00,93745.0,simaUanl3,0.2000000000000001,0.0890000000000004,15.0,699.0,39.0,34.3,8.600160800000001
710,6.6,6.7,6.6,8.100999999999999,8.063,8.139,27.666,102.966,2023-07-10 19:00:00,93745.0,simaUanl3,0.1000000000000005,0.0759999999999987,11.0,687.5,36.0,33.67,7.6101148
711,7.1,7.1,7.2,9.117,9.103,9.131,30.867,99.333,2023-07-10 20:00:00,93745.0,simaUanl3,0.1000000000000005,0.0280000000000004,11.0,699.3,37.0,33.57,7.8665726000000005
712,19.9,20.1,19.8,29.1805,29.428,28.933,59.334,86.9,2023-07-11 01:00:00,93745.0,simaUanl3,0.3000000000000007,0.495000000000001,19.35,701.0,68.0,27.77,15.9259912
713,21.9,21.8,21.9,31.2435,31.544,30.943,64.0,84.367,2023-07-11 04:00:00,93745.0,simaUanl3,0.0999999999999978,0.6009999999999991,24.14,701.0,77.0,25.83,17.113745928475
714,22.8,22.7,22.9,32.234,32.511,31.957,63.733,84.067,2023-07-11 05:00:00,93745.0,simaUanl3,0.1999999999999993,0.554000000000002,23.54,701.1,78.0,25.46,18.090172303600006
715,25.8,25.7,25.9,35.2395,35.477,35.002,63.666,84.034,2023-07-11 07:00:00,93745.0,simaUanl3,0.1999999999999993,0.4749999999999943,25.17,701.3,78.0,25.65,21.146238219275
716,26.0,25.9,26.0,35.36,35.706,35.014,58.4,87.133,2023-07-11 08:00:00,93745.0,simaUanl3,0.1000000000000014,0.6920000000000002,25.08,701.5,69.0,28.0,21.727397760000002
717,10.9,10.8,10.9,14.7375,14.697,14.778,30.9,100.1,2023-07-11 20:00:00,93745.0,simaUanl3,0.0999999999999996,0.0810000000000013,16.17,699.3,35.0,34.12,10.80887
718,14.2,14.2,14.1,20.5175,20.794,20.241,63.567,83.666,2023-07-12 04:00:00,93745.0,simaUanl3,0.0999999999999996,0.5530000000000008,18.7,700.4,74.0,25.75,11.0216946
719,14.6,14.6,14.6,21.195500000000003,21.253,21.138,64.333,83.133,2023-07-12 05:00:00,93745.0,simaUanl3,0.0,0.1149999999999984,19.56,700.4,76.0,25.23,11.3109374
720,14.9,15.1,14.8,21.611,21.766,21.456,64.5,82.833,2023-07-12 06:00:00,93745.0,simaUanl3,0.2999999999999989,0.3099999999999987,21.3,700.6,78.0,24.83,11.514264
721,18.0,18.0,18.0,26.4905,26.635,26.346,57.966,86.4,2023-07-12 08:00:00,93745.0,simaUanl3,0.0,0.2890000000000015,25.54,701.0,70.0,27.14,14.634352800000002
722,8.9,9.1,8.8,11.9135,11.957,11.87,22.9,103.066,2023-07-12 20:00:00,93745.0,simaUanl3,0.2999999999999989,0.0870000000000015,13.36,698.1,28.0,35.25,10.018694
723,12.7,12.7,12.6,18.0205,18.116,17.925,37.867,98.067,2023-07-12 21:00:00,93745.0,simaUanl3,0.0999999999999996,0.1909999999999989,17.27,698.3,33.0,34.44,11.928606599999998
724,13.9,14.1,13.8,20.2135,20.547,19.88,46.334,93.1,2023-07-12 23:00:00,93745.0,simaUanl3,0.2999999999999989,0.6670000000000016,18.03,699.2,46.0,31.75,12.3478832
725,12.5,12.6,12.3,18.0075,18.217,17.798,49.2,89.566,2023-07-13 01:00:00,93745.0,simaUanl3,0.2999999999999989,0.4190000000000005,19.63,699.6,53.0,29.59,10.944890000000001
726,11.3,11.4,11.2,16.269,16.46,16.078,60.734,82.834,2023-07-13 06:00:00,93745.0,simaUanl3,0.200000000000001,0.3820000000000014,18.63,699.3,72.0,25.55,9.0396852
727,12.4,12.5,12.2,18.077,18.453,17.701,60.966,82.834,2023-07-13 07:00:00,93745.0,simaUanl3,0.3000000000000007,0.7519999999999989,19.27,699.6,72.0,25.54,9.967078800000003
728,8.9,8.9,8.9,11.892,11.782,12.002,25.333,101.5,2023-07-13 20:00:00,93745.0,simaUanl3,0.0,0.2200000000000006,16.18,697.7,34.0,34.65,9.7977034
729,12.5,12.7,12.3,18.44,18.709,18.171,47.633,88.2,2023-07-14 01:00:00,93745.0,simaUanl3,0.3999999999999986,0.5380000000000003,22.28,698.8,41.0,29.54,11.3065954
730,11.8,11.9,11.7,17.033,16.967,17.099,61.333,83.3,2023-07-14 04:00:00,93745.0,simaUanl3,0.200000000000001,0.1320000000000014,24.77,698.7,68.0,26.09,9.388387400000001
731,13.7,13.9,13.6,20.338,20.515,20.161,63.3,81.666,2023-07-14 06:00:00,93745.0,simaUanl3,0.3000000000000007,0.3539999999999992,23.85,699.4,75.0,24.71,10.950652000000002
732,14.9,15.1,14.8,22.141,22.229,22.053,63.166,81.666,2023-07-14 07:00:00,93745.0,simaUanl3,0.2999999999999989,0.1759999999999983,24.71,699.8,73.0,24.71,11.9069748
733,11.5,11.6,11.4,16.5825,16.916,16.249,57.133,82.834,2023-07-15 05:00:00,93745.0,simaUanl3,0.1999999999999993,0.6670000000000016,20.48,699.3,68.0,25.57,9.514365399999999
734,13.0,13.2,12.8,19.1935,19.309,19.078,60.0,81.834,2023-07-15 07:00:00,93745.0,simaUanl3,0.3999999999999986,0.2310000000000016,21.33,700.2,70.0,24.76,10.635394000000002
735,6.8,6.8,6.8,8.938500000000001,8.868,9.009,20.934,100.466,2023-07-15 20:00:00,93745.0,simaUanl3,0.0,0.141,21.22,699.3,26.0,34.43,8.6292632
736,10.6,10.7,10.4,15.5345,15.762,15.307,52.7,87.466,2023-07-16 01:00:00,93745.0,simaUanl3,0.2999999999999989,0.455,22.59,701.0,42.0,29.34,9.347338
737,5.0,5.0,4.9,5.4185,5.638,5.199,10.067,110.9,2023-07-16 17:00:00,93745.0,simaUanl3,0.0999999999999996,0.439,20.36,700.2,17.0,36.53,7.7215186000000005
738,3.6,3.6,3.6,3.3085,3.136,3.481,9.066,109.1,2023-07-16 18:00:00,93745.0,simaUanl3,0.0,0.3449999999999997,16.98,700.1,13.0,36.58,6.7021648
739,4.2,4.2,4.1,4.4005,4.282,4.519,10.367,105.233,2023-07-16 19:00:00,93745.0,simaUanl3,0.1000000000000005,0.2370000000000001,15.58,700.2,12.0,35.78,7.1622266
740,5.9,6.0,5.8,7.577999999999999,7.58,7.576,11.367,100.133,2023-07-16 20:00:00,93745.0,simaUanl3,0.2000000000000001,0.0040000000000004,16.14,700.4,14.0,34.48,8.741036600000001
741,8.4,8.5,8.2,11.8505,12.099,11.602,21.334,96.8,2023-07-16 21:00:00,93745.0,simaUanl3,0.3000000000000007,0.4969999999999999,17.27,700.8,17.0,33.3,10.1206712
742,9.5,9.6,9.3,13.6395,13.88,13.399,59.934,82.2,2023-07-17 03:00:00,93745.0,simaUanl3,0.2999999999999989,0.4810000000000016,23.19,702.2,67.0,25.48,7.730787200000001
743,10.0,10.2,9.8,14.382,14.669,14.095,64.034,80.9,2023-07-17 04:00:00,93745.0,simaUanl3,0.3999999999999986,0.5739999999999998,22.32,702.1,71.0,24.72,7.7664371999999995
744,9.1,9.2,8.9,12.744,12.993,12.495,67.534,80.066,2023-07-17 06:00:00,93745.0,simaUanl3,0.2999999999999989,0.4980000000000011,25.19,702.6,77.0,23.62,6.606425199999999
745,12.2,12.2,12.3,17.634500000000003,17.556,17.713,64.466,81.367,2023-07-17 07:00:00,93745.0,simaUanl3,0.1000000000000014,0.157,26.05,702.8,77.0,23.59,9.433508800000002
746,4.3,4.5,4.2,4.4295,4.805,4.054,17.5,110.533,2023-07-17 17:00:00,93745.0,simaUanl3,0.2999999999999998,0.7509999999999994,11.88,700.8,27.0,35.55,6.562558
747,4.2,4.3,4.2,4.536,4.582,4.49,16.933,108.6,2023-07-17 18:00:00,93745.0,simaUanl3,0.0999999999999996,0.0919999999999996,11.01,700.6,26.0,35.79,6.6672394
748,3.7,3.8,3.7,3.864,3.678,4.05,18.7,104.934,2023-07-17 19:00:00,93745.0,simaUanl3,0.0999999999999996,0.3719999999999999,12.14,700.8,22.0,35.38,6.162796
749,4.0,4.0,4.0,4.364000000000001,4.206,4.522,22.6,100.3,2023-07-17 20:00:00,93745.0,simaUanl3,0.0,0.3159999999999998,12.69,701.2,24.0,34.2,6.088616
750,5.4,5.4,5.3,7.017,7.236,6.798,26.867,98.2,2023-07-17 21:00:00,93745.0,simaUanl3,0.1000000000000005,0.4379999999999997,17.06,701.6,24.0,33.44,7.1109726
751,9.2,9.3,9.1,13.243,13.445,13.041,39.533,93.867,2023-07-17 22:00:00,93745.0,simaUanl3,0.200000000000001,0.4039999999999999,23.51,701.8,31.0,32.24,9.2815874
